x,y,z,C,R,G,B
3.27,-0.44,-0.12,29,81.8,236.1,194.7
3.26,-0.32,-0.15,29,81.8,236.1,194.7
3.27,-0.20,-0.18,29,81.8,236.1,194.7
3.30,-0.09,-0.21,29,81.8,236.1,194.7
3.32,-0.45,-0.24,29,81.8,236.1,194.7
3.38,-0.34,-0.28,29,81.8,236.1,194.7
3.60,-0.23,-0.33,29,81.8,236.1,194.7
4.21,-0.11,-0.43,29,81.8,236.1,194.7
4.01,-0.55,-0.44,29,81.8,236.1,194.7
4.21,-0.42,-0.50,29,81.8,236.1,194.7
4.18,-0.26,-0.54,29,81.8,236.1,194.7
4.13,-0.11,-0.57,29,81.8,236.1,194.7
3.47,-0.21,0.99,29,81.8,236.1,194.7
2.98,-0.19,0.72,29,81.8,236.1,194.7
3.03,-0.08,0.70,29,81.8,236.1,194.7
4.16,-0.57,0.94,29,81.8,236.1,194.7
3.02,-0.30,0.65,29,81.8,236.1,194.7
3.01,-0.19,0.61,29,81.8,236.1,194.7
3.05,-0.08,0.59,29,81.8,236.1,194.7
4.30,-0.59,0.81,29,81.8,236.1,194.7
3.01,-0.30,0.53,29,81.8,236.1,194.7
3.01,-0.19,0.50,29,81.8,236.1,194.7
3.33,-0.09,0.52,29,81.8,236.1,194.7
3.06,-0.42,0.46,29,81.8,236.1,194.7
3.00,-0.30,0.42,29,81.8,236.1,194.7
3.17,-0.20,0.41,29,81.8,236.1,194.7
3.13,-0.08,0.37,29,81.8,236.1,194.7
3.04,-0.42,0.34,29,81.8,236.1,194.7
3.02,-0.30,0.31,29,81.8,236.1,194.7
3.07,-0.20,0.28,29,81.8,236.1,194.7
3.32,-0.09,0.27,29,81.8,236.1,194.7
3.03,-0.42,0.23,29,81.8,236.1,194.7
3.01,-0.30,0.19,29,81.8,236.1,194.7
3.02,-0.19,0.17,29,81.8,236.1,194.7
3.06,-0.09,0.14,29,81.8,236.1,194.7
3.42,-0.47,0.13,29,81.8,236.1,194.7
3.00,-0.30,0.08,29,81.8,236.1,194.7
3.02,-0.20,0.05,29,81.8,236.1,194.7
3.03,-0.09,0.03,29,81.8,236.1,194.7
3.37,-0.47,0.00,29,81.8,236.1,194.7
3.44,-0.35,-0.03,29,81.8,236.1,194.7
3.38,-0.22,-0.06,29,81.8,236.1,194.7
3.40,-0.10,-0.10,29,81.8,236.1,194.7
3.27,-0.45,-0.12,29,81.8,236.1,194.7
3.24,-0.33,-0.15,29,81.8,236.1,194.7
3.26,-0.21,-0.18,29,81.8,236.1,194.7
3.31,-0.10,-0.21,29,81.8,236.1,194.7
3.32,-0.46,-0.24,29,81.8,236.1,194.7
3.35,-0.34,-0.28,29,81.8,236.1,194.7
3.60,-0.24,-0.33,29,81.8,236.1,194.7
4.34,-0.13,-0.44,29,81.8,236.1,194.7
4.02,-0.56,-0.44,29,81.8,236.1,194.7
4.20,-0.43,-0.50,29,81.8,236.1,194.7
4.19,-0.28,-0.54,29,81.8,236.1,194.7
4.13,-0.12,-0.57,29,81.8,236.1,194.7
4.07,-0.57,-0.60,29,81.8,236.1,194.7
3.02,-0.08,0.70,29,81.8,236.1,194.7
4.16,-0.58,0.94,29,81.8,236.1,194.7
3.74,-0.38,0.80,29,81.8,236.1,194.7
3.01,-0.20,0.61,29,81.8,236.1,194.7
3.04,-0.09,0.59,29,81.8,236.1,194.7
4.24,-0.60,0.79,29,81.8,236.1,194.7
2.99,-0.31,0.53,29,81.8,236.1,194.7
3.03,-0.20,0.50,29,81.8,236.1,194.7
3.30,-0.10,0.52,29,81.8,236.1,194.7
3.08,-0.43,0.46,29,81.8,236.1,194.7
2.99,-0.31,0.41,29,81.8,236.1,194.7
3.13,-0.21,0.40,29,81.8,236.1,194.7
3.15,-0.09,0.37,29,81.8,236.1,194.7
3.04,-0.43,0.34,29,81.8,236.1,194.7
3.01,-0.31,0.31,29,81.8,236.1,194.7
3.06,-0.20,0.28,29,81.8,236.1,194.7
3.36,-0.10,0.27,29,81.8,236.1,194.7
3.45,-0.49,0.26,29,81.8,236.1,194.7
3.02,-0.31,0.19,29,81.8,236.1,194.7
3.03,-0.20,0.17,29,81.8,236.1,194.7
3.05,-0.09,0.14,29,81.8,236.1,194.7
3.44,-0.49,0.13,29,81.8,236.1,194.7
3.02,-0.32,0.08,29,81.8,236.1,194.7
3.02,-0.20,0.05,29,81.8,236.1,194.7
3.02,-0.09,0.03,29,81.8,236.1,194.7
3.37,-0.48,0.00,29,81.8,236.1,194.7
3.44,-0.36,-0.03,29,81.8,236.1,194.7
3.38,-0.23,-0.06,29,81.8,236.1,194.7
3.39,-0.11,-0.09,29,81.8,236.1,194.7
3.26,-0.46,-0.12,29,81.8,236.1,194.7
3.25,-0.34,-0.15,29,81.8,236.1,194.7
3.24,-0.22,-0.18,29,81.8,236.1,194.7
3.31,-0.11,-0.21,29,81.8,236.1,194.7
3.33,-0.47,-0.24,29,81.8,236.1,194.7
3.35,-0.35,-0.28,29,81.8,236.1,194.7
3.60,-0.25,-0.33,29,81.8,236.1,194.7
4.31,-0.14,-0.44,29,81.8,236.1,194.7
4.03,-0.58,-0.45,29,81.8,236.1,194.7
4.20,-0.44,-0.50,29,81.8,236.1,194.7
4.19,-0.29,-0.54,29,81.8,236.1,194.7
4.14,-0.14,-0.57,29,81.8,236.1,194.7
4.08,-0.59,-0.60,29,81.8,236.1,194.7
3.03,-0.09,0.70,29,81.8,236.1,194.7
4.16,-0.60,0.94,29,81.8,236.1,194.7
4.16,-0.44,0.89,29,81.8,236.1,194.7
3.00,-0.21,0.61,29,81.8,236.1,194.7
3.04,-0.10,0.59,29,81.8,236.1,194.7
4.20,-0.60,0.79,29,81.8,236.1,194.7
3.00,-0.32,0.53,29,81.8,236.1,194.7
3.03,-0.21,0.50,29,81.8,236.1,194.7
3.33,-0.11,0.52,29,81.8,236.1,194.7
3.56,-0.51,0.53,29,81.8,236.1,194.7
2.99,-0.32,0.41,29,81.8,236.1,194.7
3.11,-0.22,0.40,29,81.8,236.1,194.7
3.16,-0.10,0.37,29,81.8,236.1,194.7
3.02,-0.43,0.34,29,81.8,236.1,194.7
3.01,-0.32,0.30,29,81.8,236.1,194.7
3.03,-0.21,0.28,29,81.8,236.1,194.7
3.36,-0.11,0.28,29,81.8,236.1,194.7
3.44,-0.50,0.26,29,81.8,236.1,194.7
3.01,-0.32,0.19,29,81.8,236.1,194.7
3.02,-0.21,0.17,29,81.8,236.1,194.7
3.04,-0.10,0.14,29,81.8,236.1,194.7
3.44,-0.50,0.13,29,81.8,236.1,194.7
3.02,-0.32,0.08,29,81.8,236.1,194.7
3.03,-0.21,0.05,29,81.8,236.1,194.7
3.02,-0.10,0.03,29,81.8,236.1,194.7
3.36,-0.49,0.00,29,81.8,236.1,194.7
3.44,-0.37,-0.03,29,81.8,236.1,194.7
3.40,-0.24,-0.06,29,81.8,236.1,194.7
3.39,-0.12,-0.09,29,81.8,236.1,194.7
3.25,-0.47,-0.12,29,81.8,236.1,194.7
3.25,-0.35,-0.15,29,81.8,236.1,194.7
3.29,-0.24,-0.18,29,81.8,236.1,194.7
3.31,-0.12,-0.21,29,81.8,236.1,194.7
3.32,-0.48,-0.24,29,81.8,236.1,194.7
3.36,-0.37,-0.28,29,81.8,236.1,194.7
3.60,-0.26,-0.33,29,81.8,236.1,194.7
4.21,-0.15,-0.43,29,81.8,236.1,194.7
4.09,-0.60,-0.45,29,81.8,236.1,194.7
4.19,-0.46,-0.50,29,81.8,236.1,194.7
4.20,-0.30,-0.54,29,81.8,236.1,194.7
4.21,-0.15,-0.58,29,81.8,236.1,194.7
4.08,-0.60,-0.61,29,81.8,236.1,194.7
3.02,-0.10,0.70,29,81.8,236.1,194.7
4.15,-0.61,0.94,29,81.8,236.1,194.7
4.19,-0.46,0.90,29,81.8,236.1,194.7
3.00,-0.22,0.61,29,81.8,236.1,194.7
3.05,-0.11,0.59,29,81.8,236.1,194.7
4.33,-0.64,0.81,29,81.8,236.1,194.7
3.00,-0.33,0.53,29,81.8,236.1,194.7
3.01,-0.22,0.50,29,81.8,236.1,194.7
3.32,-0.12,0.52,29,81.8,236.1,194.7
3.55,-0.52,0.53,29,81.8,236.1,194.7
3.01,-0.33,0.42,29,81.8,236.1,194.7
3.05,-0.22,0.39,29,81.8,236.1,194.7
3.20,-0.12,0.38,29,81.8,236.1,194.7
3.40,-0.50,0.38,29,81.8,236.1,194.7
3.00,-0.33,0.30,29,81.8,236.1,194.7
3.03,-0.22,0.28,29,81.8,236.1,194.7
3.37,-0.12,0.28,29,81.8,236.1,194.7
3.45,-0.51,0.26,29,81.8,236.1,194.7
3.02,-0.33,0.20,29,81.8,236.1,194.7
3.02,-0.22,0.17,29,81.8,236.1,194.7
3.03,-0.11,0.14,29,81.8,236.1,194.7
3.40,-0.50,0.13,29,81.8,236.1,194.7
3.04,-0.34,0.08,29,81.8,236.1,194.7
3.03,-0.22,0.05,29,81.8,236.1,194.7
3.02,-0.11,0.03,29,81.8,236.1,194.7
3.35,-0.50,0.00,29,81.8,236.1,194.7
3.44,-0.38,-0.03,29,81.8,236.1,194.7
3.39,-0.25,-0.06,29,81.8,236.1,194.7
3.38,-0.13,-0.09,29,81.8,236.1,194.7
3.23,-0.48,-0.12,29,81.8,236.1,194.7
3.26,-0.36,-0.15,29,81.8,236.1,194.7
3.30,-0.25,-0.18,29,81.8,236.1,194.7
3.31,-0.13,-0.21,29,81.8,236.1,194.7
3.30,-0.49,-0.24,29,81.8,236.1,194.7
3.37,-0.38,-0.28,29,81.8,236.1,194.7
3.60,-0.27,-0.33,29,81.8,236.1,194.7
4.21,-0.16,-0.43,29,81.8,236.1,194.7
4.12,-0.62,-0.46,29,81.8,236.1,194.7
4.18,-0.47,-0.50,29,81.8,236.1,194.7
4.21,-0.32,-0.54,29,81.8,236.1,194.7
4.20,-0.16,-0.58,29,81.8,236.1,194.7
4.08,-0.61,-0.61,29,81.8,236.1,194.7
3.00,-0.11,0.70,29,81.8,236.1,194.7
4.15,-0.62,0.94,29,81.8,236.1,194.7
4.18,-0.47,0.90,29,81.8,236.1,194.7
2.99,-0.22,0.61,29,81.8,236.1,194.7
3.06,-0.12,0.59,29,81.8,236.1,194.7
4.35,-0.65,0.82,29,81.8,236.1,194.7
2.98,-0.33,0.53,29,81.8,236.1,194.7
3.02,-0.23,0.50,29,81.8,236.1,194.7
3.32,-0.13,0.52,29,81.8,236.1,194.7
3.57,-0.53,0.53,29,81.8,236.1,194.7
3.01,-0.34,0.42,29,81.8,236.1,194.7
3.03,-0.23,0.39,29,81.8,236.1,194.7
3.31,-0.13,0.39,29,81.8,236.1,194.7
3.42,-0.51,0.38,29,81.8,236.1,194.7
3.00,-0.34,0.30,29,81.8,236.1,194.7
3.03,-0.23,0.28,29,81.8,236.1,194.7
3.37,-0.13,0.28,29,81.8,236.1,194.7
3.44,-0.52,0.26,29,81.8,236.1,194.7
3.01,-0.34,0.19,29,81.8,236.1,194.7
3.01,-0.23,0.17,29,81.8,236.1,194.7
3.03,-0.12,0.14,29,81.8,236.1,194.7
3.40,-0.51,0.13,29,81.8,236.1,194.7
3.06,-0.35,0.08,29,81.8,236.1,194.7
3.03,-0.23,0.05,29,81.8,236.1,194.7
3.02,-0.12,0.03,29,81.8,236.1,194.7
3.35,-0.50,0.00,29,81.8,236.1,194.7
3.43,-0.39,-0.03,29,81.8,236.1,194.7
3.36,-0.26,-0.06,29,81.8,236.1,194.7
3.38,-0.14,-0.09,29,81.8,236.1,194.7
3.22,-0.49,-0.12,29,81.8,236.1,194.7
3.26,-0.37,-0.15,29,81.8,236.1,194.7
3.27,-0.25,-0.18,29,81.8,236.1,194.7
3.31,-0.14,-0.21,29,81.8,236.1,194.7
3.30,-0.50,-0.24,29,81.8,236.1,194.7
3.42,-0.39,-0.28,29,81.8,236.1,194.7
3.60,-0.28,-0.33,29,81.8,236.1,194.7
4.28,-0.18,-0.43,29,81.8,236.1,194.7
4.15,-0.63,-0.46,29,81.8,236.1,194.7
4.19,-0.48,-0.50,29,81.8,236.1,194.7
4.20,-0.33,-0.54,29,81.8,236.1,194.7
4.22,-0.18,-0.58,29,81.8,236.1,194.7
4.09,-0.63,-0.61,29,81.8,236.1,194.7
3.01,-0.12,0.70,29,81.8,236.1,194.7
4.15,-0.63,0.94,29,81.8,236.1,194.7
4.18,-0.48,0.90,29,81.8,236.1,194.7
2.99,-0.23,0.61,29,81.8,236.1,194.7
3.05,-0.13,0.59,29,81.8,236.1,194.7
3.95,-0.60,0.74,29,81.8,236.1,194.7
3.00,-0.35,0.53,29,81.8,236.1,194.7
2.97,-0.23,0.49,29,81.8,236.1,194.7
3.33,-0.14,0.52,29,81.8,236.1,194.7
3.57,-0.55,0.53,29,81.8,236.1,194.7
3.02,-0.35,0.42,29,81.8,236.1,194.7
3.03,-0.24,0.39,29,81.8,236.1,194.7
3.33,-0.14,0.39,29,81.8,236.1,194.7
3.45,-0.53,0.39,29,81.8,236.1,194.7
2.98,-0.35,0.30,29,81.8,236.1,194.7
3.04,-0.24,0.28,29,81.8,236.1,194.7
3.37,-0.14,0.28,29,81.8,236.1,194.7
3.45,-0.53,0.26,29,81.8,236.1,194.7
3.01,-0.35,0.19,29,81.8,236.1,194.7
3.01,-0.24,0.17,29,81.8,236.1,194.7
3.05,-0.13,0.14,29,81.8,236.1,194.7
3.38,-0.52,0.13,29,81.8,236.1,194.7
3.45,-0.40,0.10,29,81.8,236.1,194.7
3.02,-0.24,0.05,29,81.8,236.1,194.7
3.02,-0.13,0.03,29,81.8,236.1,194.7
3.35,-0.52,0.00,29,81.8,236.1,194.7
3.36,-0.39,-0.03,29,81.8,236.1,194.7
3.39,-0.27,-0.06,29,81.8,236.1,194.7
3.38,-0.15,-0.09,29,81.8,236.1,194.7
3.22,-0.50,-0.12,29,81.8,236.1,194.7
3.26,-0.38,-0.15,29,81.8,236.1,194.7
3.29,-0.27,-0.18,29,81.8,236.1,194.7
3.31,-0.15,-0.21,29,81.8,236.1,194.7
3.30,-0.51,-0.24,29,81.8,236.1,194.7
3.48,-0.41,-0.29,29,81.8,236.1,194.7
3.60,-0.29,-0.33,29,81.8,236.1,194.7
4.29,-0.19,-0.44,29,81.8,236.1,194.7
4.10,-0.64,-0.45,29,81.8,236.1,194.7
4.19,-0.50,-0.50,29,81.8,236.1,194.7
4.19,-0.34,-0.54,29,81.8,236.1,194.7
4.23,-0.19,-0.59,29,81.8,236.1,194.7
4.10,-0.64,-0.61,29,81.8,236.1,194.7
3.01,-0.13,0.70,29,81.8,236.1,194.7
4.15,-0.65,0.94,29,81.8,236.1,194.7
4.18,-0.49,0.90,29,81.8,236.1,194.7
2.99,-0.24,0.61,29,81.8,236.1,194.7
3.05,-0.13,0.59,29,81.8,236.1,194.7
3.89,-0.61,0.73,29,81.8,236.1,194.7
3.00,-0.36,0.53,29,81.8,236.1,194.7
3.00,-0.24,0.50,29,81.8,236.1,194.7
3.29,-0.15,0.51,29,81.8,236.1,194.7
3.57,-0.56,0.53,29,81.8,236.1,194.7
2.98,-0.35,0.41,29,81.8,236.1,194.7
3.03,-0.25,0.39,29,81.8,236.1,194.7
3.34,-0.15,0.40,29,81.8,236.1,194.7
3.41,-0.53,0.38,29,81.8,236.1,194.7
2.99,-0.36,0.30,29,81.8,236.1,194.7
3.03,-0.25,0.28,29,81.8,236.1,194.7
3.35,-0.15,0.27,29,81.8,236.1,194.7
3.44,-0.54,0.26,29,81.8,236.1,194.7
3.01,-0.36,0.19,29,81.8,236.1,194.7
3.01,-0.25,0.17,29,81.8,236.1,194.7
3.03,-0.14,0.14,29,81.8,236.1,194.7
3.37,-0.53,0.13,29,81.8,236.1,194.7
3.44,-0.41,0.10,29,81.8,236.1,194.7
3.02,-0.25,0.05,29,81.8,236.1,194.7
3.03,-0.14,0.03,29,81.8,236.1,194.7
3.35,-0.53,0.00,29,81.8,236.1,194.7
3.35,-0.40,-0.03,29,81.8,236.1,194.7
3.39,-0.28,-0.06,29,81.8,236.1,194.7
3.38,-0.16,-0.09,29,81.8,236.1,194.7
3.22,-0.51,-0.12,29,81.8,236.1,194.7
3.27,-0.39,-0.15,29,81.8,236.1,194.7
3.28,-0.27,-0.18,29,81.8,236.1,194.7
3.30,-0.16,-0.21,29,81.8,236.1,194.7
3.31,-0.52,-0.24,29,81.8,236.1,194.7
3.59,-0.43,-0.30,29,81.8,236.1,194.7
3.58,-0.30,-0.33,29,81.8,236.1,194.7
4.31,-0.21,-0.44,29,81.8,236.1,194.7
4.07,-0.65,-0.45,29,81.8,236.1,194.7
4.19,-0.51,-0.50,29,81.8,236.1,194.7
4.18,-0.35,-0.54,29,81.8,236.1,194.7
4.24,-0.20,-0.59,29,81.8,236.1,194.7
4.13,-0.66,-0.61,29,81.8,236.1,194.7
3.00,-0.14,0.70,29,81.8,236.1,194.7
4.13,-0.66,0.94,29,81.8,236.1,194.7
4.18,-0.51,0.90,29,81.8,236.1,194.7
3.00,-0.25,0.61,29,81.8,236.1,194.7
3.05,-0.14,0.59,29,81.8,236.1,194.7
3.90,-0.62,0.73,29,81.8,236.1,194.7
3.00,-0.37,0.53,29,81.8,236.1,194.7
3.00,-0.25,0.50,29,81.8,236.1,194.7
3.11,-0.15,0.49,29,81.8,236.1,194.7
3.59,-0.57,0.54,29,81.8,236.1,194.7
3.01,-0.37,0.42,29,81.8,236.1,194.7
3.00,-0.25,0.39,29,81.8,236.1,194.7
3.36,-0.16,0.40,29,81.8,236.1,194.7
3.45,-0.55,0.39,29,81.8,236.1,194.7
3.00,-0.37,0.30,29,81.8,236.1,194.7
3.03,-0.26,0.28,29,81.8,236.1,194.7
3.30,-0.16,0.27,29,81.8,236.1,194.7
3.45,-0.55,0.26,29,81.8,236.1,194.7
3.04,-0.37,0.20,29,81.8,236.1,194.7
3.01,-0.26,0.17,29,81.8,236.1,194.7
2.99,-0.15,0.14,29,81.8,236.1,194.7
3.37,-0.54,0.13,29,81.8,236.1,194.7
3.45,-0.42,0.10,29,81.8,236.1,194.7
3.02,-0.26,0.05,29,81.8,236.1,194.7
3.03,-0.15,0.03,29,81.8,236.1,194.7
3.35,-0.54,0.00,29,81.8,236.1,194.7
3.35,-0.41,-0.03,29,81.8,236.1,194.7
3.39,-0.29,-0.06,29,81.8,236.1,194.7
3.42,-0.17,-0.10,29,81.8,236.1,194.7
3.21,-0.52,-0.12,29,81.8,236.1,194.7
3.28,-0.40,-0.15,29,81.8,236.1,194.7
3.25,-0.28,-0.18,29,81.8,236.1,194.7
3.29,-0.17,-0.21,29,81.8,236.1,194.7
3.32,-0.54,-0.24,29,81.8,236.1,194.7
3.62,-0.45,-0.30,29,81.8,236.1,194.7
3.58,-0.31,-0.33,29,81.8,236.1,194.7
4.32,-0.22,-0.44,29,81.8,236.1,194.7
4.17,-0.67,-0.46,29,81.8,236.1,194.7
4.20,-0.52,-0.50,29,81.8,236.1,194.7
4.17,-0.37,-0.54,29,81.8,236.1,194.7
4.23,-0.22,-0.59,29,81.8,236.1,194.7
4.15,-0.67,-0.62,29,81.8,236.1,194.7
3.00,-0.15,0.70,29,81.8,236.1,194.7
4.13,-0.67,0.94,29,81.8,236.1,194.7
4.17,-0.52,0.90,29,81.8,236.1,194.7
3.00,-0.26,0.61,29,81.8,236.1,194.7
3.03,-0.15,0.59,29,81.8,236.1,194.7
3.92,-0.64,0.74,29,81.8,236.1,194.7
3.01,-0.37,0.53,29,81.8,236.1,194.7
3.01,-0.26,0.50,29,81.8,236.1,194.7
3.08,-0.16,0.48,29,81.8,236.1,194.7
3.61,-0.59,0.54,29,81.8,236.1,194.7
2.99,-0.37,0.42,29,81.8,236.1,194.7
3.00,-0.26,0.39,29,81.8,236.1,194.7
3.39,-0.17,0.40,29,81.8,236.1,194.7
3.47,-0.56,0.39,29,81.8,236.1,194.7
3.00,-0.38,0.30,29,81.8,236.1,194.7
3.02,-0.27,0.28,29,81.8,236.1,194.7
3.30,-0.17,0.27,29,81.8,236.1,194.7
3.46,-0.56,0.26,29,81.8,236.1,194.7
3.04,-0.38,0.20,29,81.8,236.1,194.7
3.01,-0.27,0.17,29,81.8,236.1,194.7
3.00,-0.16,0.14,29,81.8,236.1,194.7
3.37,-0.55,0.13,29,81.8,236.1,194.7
3.44,-0.43,0.10,29,81.8,236.1,194.7
3.03,-0.27,0.06,29,81.8,236.1,194.7
3.05,-0.16,0.03,29,81.8,236.1,194.7
3.36,-0.55,0.00,29,81.8,236.1,194.7
3.36,-0.42,-0.03,29,81.8,236.1,194.7
3.38,-0.30,-0.06,29,81.8,236.1,194.7
3.41,-0.18,-0.10,29,81.8,236.1,194.7
3.21,-0.53,-0.12,29,81.8,236.1,194.7
3.28,-0.42,-0.15,29,81.8,236.1,194.7
3.26,-0.29,-0.18,29,81.8,236.1,194.7
3.29,-0.18,-0.21,29,81.8,236.1,194.7
3.33,-0.55,-0.24,29,81.8,236.1,194.7
3.63,-0.46,-0.30,29,81.8,236.1,194.7
3.60,-0.33,-0.33,29,81.8,236.1,194.7
4.32,-0.23,-0.44,29,81.8,236.1,194.7
4.20,-0.69,-0.47,29,81.8,236.1,194.7
4.19,-0.54,-0.50,29,81.8,236.1,194.7
4.16,-0.38,-0.54,29,81.8,236.1,194.7
4.20,-0.23,-0.58,29,81.8,236.1,194.7
4.13,-0.68,-0.61,29,81.8,236.1,194.7
3.02,-0.16,0.70,29,81.8,236.1,194.7
4.13,-0.68,0.94,29,81.8,236.1,194.7
4.16,-0.53,0.90,29,81.8,236.1,194.7
3.02,-0.27,0.62,29,81.8,236.1,194.7
3.03,-0.16,0.59,29,81.8,236.1,194.7
3.94,-0.65,0.74,29,81.8,236.1,194.7
3.02,-0.39,0.53,29,81.8,236.1,194.7
2.99,-0.27,0.50,29,81.8,236.1,194.7
3.07,-0.17,0.48,29,81.8,236.1,194.7
3.58,-0.59,0.54,29,81.8,236.1,194.7
3.01,-0.39,0.42,29,81.8,236.1,194.7
3.01,-0.27,0.39,29,81.8,236.1,194.7
3.43,-0.19,0.41,29,81.8,236.1,194.7
3.45,-0.57,0.39,29,81.8,236.1,194.7
3.01,-0.39,0.31,29,81.8,236.1,194.7
3.02,-0.28,0.28,29,81.8,236.1,194.7
3.16,-0.17,0.26,29,81.8,236.1,194.7
3.46,-0.57,0.26,29,81.8,236.1,194.7
3.03,-0.39,0.20,29,81.8,236.1,194.7
3.02,-0.28,0.17,29,81.8,236.1,194.7
3.02,-0.17,0.14,29,81.8,236.1,194.7
3.38,-0.56,0.13,29,81.8,236.1,194.7
3.43,-0.44,0.10,29,81.8,236.1,194.7
3.03,-0.28,0.06,29,81.8,236.1,194.7
3.04,-0.17,0.03,29,81.8,236.1,194.7
3.35,-0.56,0.00,29,81.8,236.1,194.7
3.37,-0.44,-0.03,29,81.8,236.1,194.7
3.37,-0.31,-0.06,29,81.8,236.1,194.7
3.42,-0.19,-0.10,29,81.8,236.1,194.7
3.20,-0.53,-0.12,29,81.8,236.1,194.7
3.28,-0.43,-0.15,29,81.8,236.1,194.7
3.27,-0.30,-0.18,29,81.8,236.1,194.7
3.28,-0.19,-0.21,29,81.8,236.1,194.7
3.37,-0.56,-0.25,29,81.8,236.1,194.7
3.64,-0.47,-0.30,29,81.8,236.1,194.7
3.60,-0.34,-0.33,29,81.8,236.1,194.7
4.33,-0.25,-0.44,29,81.8,236.1,194.7
4.20,-0.71,-0.47,29,81.8,236.1,194.7
4.19,-0.55,-0.50,29,81.8,236.1,194.7
4.16,-0.39,-0.54,29,81.8,236.1,194.7
4.13,-0.70,-0.62,29,81.8,236.1,194.7
3.01,-0.17,0.70,29,81.8,236.1,194.7
4.12,-0.70,0.94,29,81.8,236.1,194.7
4.16,-0.54,0.90,29,81.8,236.1,194.7
3.01,-0.28,0.62,29,81.8,236.1,194.7
3.02,-0.17,0.59,29,81.8,236.1,194.7
3.94,-0.67,0.74,29,81.8,236.1,194.7
3.74,-0.49,0.66,29,81.8,236.1,194.7
2.99,-0.28,0.50,29,81.8,236.1,194.7
3.07,-0.18,0.48,29,81.8,236.1,194.7
3.61,-0.61,0.54,29,81.8,236.1,194.7
3.01,-0.39,0.42,29,81.8,236.1,194.7
3.01,-0.28,0.39,29,81.8,236.1,194.7
3.45,-0.20,0.41,29,81.8,236.1,194.7
3.47,-0.58,0.39,29,81.8,236.1,194.7
3.01,-0.40,0.31,29,81.8,236.1,194.7
3.02,-0.29,0.28,29,81.8,236.1,194.7
3.09,-0.18,0.25,29,81.8,236.1,194.7
3.45,-0.58,0.26,29,81.8,236.1,194.7
3.03,-0.40,0.20,29,81.8,236.1,194.7
3.02,-0.29,0.17,29,81.8,236.1,194.7
3.03,-0.18,0.14,29,81.8,236.1,194.7
3.44,-0.58,0.13,29,81.8,236.1,194.7
3.44,-0.46,0.10,29,81.8,236.1,194.7
3.04,-0.29,0.06,29,81.8,236.1,194.7
3.04,-0.18,0.03,29,81.8,236.1,194.7
3.36,-0.57,0.00,29,81.8,236.1,194.7
3.37,-0.45,-0.03,29,81.8,236.1,194.7
3.39,-0.32,-0.06,29,81.8,236.1,194.7
3.41,-0.20,-0.10,29,81.8,236.1,194.7
3.21,-0.55,-0.12,29,81.8,236.1,194.7
3.29,-0.44,-0.15,29,81.8,236.1,194.7
3.27,-0.31,-0.18,29,81.8,236.1,194.7
3.28,-0.20,-0.21,29,81.8,236.1,194.7
3.32,-0.57,-0.24,29,81.8,236.1,194.7
3.65,-0.49,-0.30,29,81.8,236.1,194.7
3.59,-0.35,-0.33,29,81.8,236.1,194.7
4.33,-0.26,-0.44,29,81.8,236.1,194.7
4.19,-0.72,-0.47,29,81.8,236.1,194.7
4.15,-0.56,-0.50,29,81.8,236.1,194.7
4.17,-0.41,-0.54,29,81.8,236.1,194.7
4.14,-0.71,-0.62,29,81.8,236.1,194.7
3.03,-0.18,0.71,29,81.8,236.1,194.7
4.14,-0.71,0.94,29,81.8,236.1,194.7
4.16,-0.56,0.90,29,81.8,236.1,194.7
3.01,-0.29,0.62,29,81.8,236.1,194.7
3.02,-0.18,0.59,29,81.8,236.1,194.7
3.93,-0.67,0.74,29,81.8,236.1,194.7
3.75,-0.50,0.66,29,81.8,236.1,194.7
2.98,-0.29,0.50,29,81.8,236.1,194.7
3.06,-0.18,0.48,29,81.8,236.1,194.7
3.60,-0.62,0.54,29,81.8,236.1,194.7
3.03,-0.41,0.42,29,81.8,236.1,194.7
3.00,-0.29,0.39,29,81.8,236.1,194.7
3.48,-0.21,0.41,29,81.8,236.1,194.7
3.46,-0.59,0.39,29,81.8,236.1,194.7
3.02,-0.41,0.31,29,81.8,236.1,194.7
3.03,-0.30,0.28,29,81.8,236.1,194.7
3.07,-0.19,0.25,29,81.8,236.1,194.7
3.43,-0.59,0.26,29,81.8,236.1,194.7
3.07,-0.41,0.20,29,81.8,236.1,194.7
3.02,-0.30,0.17,29,81.8,236.1,194.7
3.03,-0.19,0.14,29,81.8,236.1,194.7
3.39,-0.59,0.13,29,81.8,236.1,194.7
3.44,-0.47,0.10,29,81.8,236.1,194.7
3.03,-0.30,0.06,29,81.8,236.1,194.7
3.05,-0.19,0.03,29,81.8,236.1,194.7
3.36,-0.58,0.00,29,81.8,236.1,194.7
3.39,-0.46,-0.03,29,81.8,236.1,194.7
3.37,-0.33,-0.06,29,81.8,236.1,194.7
3.41,-0.21,-0.10,29,81.8,236.1,194.7
3.22,-0.56,-0.12,29,81.8,236.1,194.7
3.29,-0.45,-0.15,29,81.8,236.1,194.7
3.26,-0.32,-0.18,29,81.8,236.1,194.7
3.30,-0.21,-0.21,29,81.8,236.1,194.7
3.33,-0.58,-0.24,29,81.8,236.1,194.7
3.65,-0.50,-0.30,29,81.8,236.1,194.7
3.58,-0.36,-0.33,29,81.8,236.1,194.7
