x,y,z,C,R,G,B
13.16,-7.09,3.48,35,199.6,197.0,226.8
12.97,-8.99,3.54,35,199.6,197.0,226.8
13.94,-8.91,3.54,35,199.6,197.0,226.8
15.10,-8.89,3.57,35,199.6,197.0,226.8
16.69,-9.01,3.68,35,199.6,197.0,226.8
13.24,-9.17,2.99,35,199.6,197.0,226.8
14.34,-9.17,2.99,35,199.6,197.0,226.8
15.69,-9.24,3.02,35,199.6,197.0,226.8
17.06,-9.23,3.03,35,199.6,197.0,226.8
13.32,-9.23,2.39,35,199.6,197.0,226.8
14.41,-9.22,2.36,35,199.6,197.0,226.8
15.69,-9.25,2.33,35,199.6,197.0,226.8
13.34,-9.24,1.80,35,199.6,197.0,226.8
14.37,-9.20,1.72,35,199.6,197.0,226.8
15.63,-9.22,1.66,35,199.6,197.0,226.8
13.36,-9.26,1.20,35,199.6,197.0,226.8
14.37,-9.21,1.10,35,199.6,197.0,226.8
15.69,-9.26,1.00,35,199.6,197.0,226.8
13.36,-9.27,0.60,35,199.6,197.0,226.8
14.39,-9.23,0.47,35,199.6,197.0,226.8
15.67,-9.26,0.33,35,199.6,197.0,226.8
13.39,-9.30,0.01,35,199.6,197.0,226.8
14.49,-9.30,-0.15,35,199.6,197.0,226.8
13.37,-9.29,-0.59,35,199.6,197.0,226.8
9.60,-6.70,3.58,35,199.6,197.0,226.8
9.98,-6.42,3.49,35,199.6,197.0,226.8
11.12,-6.57,3.66,35,199.6,197.0,226.8
11.60,-6.28,3.60,35,199.6,197.0,226.8
11.56,-8.07,3.72,35,199.6,197.0,226.8
11.53,-7.42,3.47,35,199.6,197.0,226.8
12.27,-7.26,3.46,35,199.6,197.0,226.8
13.13,-7.13,3.47,35,199.6,197.0,226.8
12.96,-9.04,3.54,35,199.6,197.0,226.8
13.91,-8.95,3.54,35,199.6,197.0,226.8
15.05,-8.92,3.56,35,199.6,197.0,226.8
16.51,-8.98,3.64,35,199.6,197.0,226.8
13.15,-9.17,2.98,35,199.6,197.0,226.8
14.27,-9.18,2.98,35,199.6,197.0,226.8
15.56,-9.23,3.00,35,199.6,197.0,226.8
16.93,-9.22,3.01,35,199.6,197.0,226.8
13.30,-9.27,2.40,35,199.6,197.0,226.8
14.30,-9.22,2.35,35,199.6,197.0,226.8
15.51,-9.21,2.31,35,199.6,197.0,226.8
16.88,-9.21,2.28,35,199.6,197.0,226.8
13.31,-9.28,1.80,35,199.6,197.0,226.8
14.28,-9.21,1.71,35,199.6,197.0,226.8
15.53,-9.23,1.65,35,199.6,197.0,226.8
13.34,-9.31,1.20,35,199.6,197.0,226.8
14.31,-9.23,1.09,35,199.6,197.0,226.8
15.57,-9.26,0.99,35,199.6,197.0,226.8
13.34,-9.32,0.60,35,199.6,197.0,226.8
14.34,-9.26,0.47,35,199.6,197.0,226.8
15.65,-9.31,0.33,35,199.6,197.0,226.8
13.35,-9.33,0.01,35,199.6,197.0,226.8
14.39,-9.30,-0.15,35,199.6,197.0,226.8
13.34,-9.33,-0.59,35,199.6,197.0,226.8
9.56,-6.72,3.57,35,199.6,197.0,226.8
10.03,-6.49,3.51,35,199.6,197.0,226.8
11.11,-6.61,3.66,35,199.6,197.0,226.8
11.59,-6.33,3.60,35,199.6,197.0,226.8
11.57,-8.13,3.73,35,199.6,197.0,226.8
11.54,-7.47,3.48,35,199.6,197.0,226.8
12.25,-7.30,3.46,35,199.6,197.0,226.8
13.11,-7.17,3.47,35,199.6,197.0,226.8
12.87,-9.03,3.52,35,199.6,197.0,226.8
13.83,-8.96,3.52,35,199.6,197.0,226.8
15.01,-8.96,3.56,35,199.6,197.0,226.8
16.48,-9.03,3.64,35,199.6,197.0,226.8
13.09,-9.19,2.97,35,199.6,197.0,226.8
14.23,-9.22,2.98,35,199.6,197.0,226.8
15.36,-9.17,2.96,35,199.6,197.0,226.8
16.80,-9.22,2.99,35,199.6,197.0,226.8
13.27,-9.32,2.40,35,199.6,197.0,226.8
14.19,-9.20,2.33,35,199.6,197.0,226.8
15.43,-9.23,2.30,35,199.6,197.0,226.8
16.83,-9.25,2.28,35,199.6,197.0,226.8
13.30,-9.33,1.80,35,199.6,197.0,226.8
14.17,-9.20,1.70,35,199.6,197.0,226.8
15.46,-9.25,1.64,35,199.6,197.0,226.8
13.32,-9.36,1.20,35,199.6,197.0,226.8
14.22,-9.23,1.09,35,199.6,197.0,226.8
15.39,-9.22,0.98,35,199.6,197.0,226.8
13.31,-9.36,0.60,35,199.6,197.0,226.8
14.25,-9.26,0.47,35,199.6,197.0,226.8
15.56,-9.33,0.33,35,199.6,197.0,226.8
13.33,-9.37,0.01,35,199.6,197.0,226.8
14.27,-9.28,-0.15,35,199.6,197.0,226.8
15.50,-9.30,-0.33,35,199.6,197.0,226.8
13.32,-9.38,-0.59,35,199.6,197.0,226.8
9.50,-6.72,3.56,35,199.6,197.0,226.8
10.00,-6.52,3.51,35,199.6,197.0,226.8
11.10,-6.65,3.66,35,199.6,197.0,226.8
11.59,-6.37,3.61,35,199.6,197.0,226.8
11.56,-8.17,3.73,35,199.6,197.0,226.8
11.54,-7.52,3.49,35,199.6,197.0,226.8
12.23,-7.34,3.46,35,199.6,197.0,226.8
13.07,-7.20,3.47,35,199.6,197.0,226.8
12.87,-9.09,3.53,35,199.6,197.0,226.8
13.71,-8.94,3.50,35,199.6,197.0,226.8
14.90,-8.96,3.54,35,199.6,197.0,226.8
16.27,-8.98,3.60,35,199.6,197.0,226.8
12.99,-9.18,2.95,35,199.6,197.0,226.8
14.06,-9.18,2.95,35,199.6,197.0,226.8
15.34,-9.22,2.97,35,199.6,197.0,226.8
16.59,-9.17,2.96,35,199.6,197.0,226.8
13.25,-9.36,2.40,35,199.6,197.0,226.8
14.14,-9.23,2.33,35,199.6,197.0,226.8
15.32,-9.22,2.29,35,199.6,197.0,226.8
16.66,-9.22,2.26,35,199.6,197.0,226.8
13.28,-9.38,1.80,35,199.6,197.0,226.8
14.12,-9.22,1.70,35,199.6,197.0,226.8
15.27,-9.20,1.63,35,199.6,197.0,226.8
13.30,-9.40,1.20,35,199.6,197.0,226.8
14.11,-9.22,1.08,35,199.6,197.0,226.8
15.38,-9.27,0.98,35,199.6,197.0,226.8
13.29,-9.40,0.61,35,199.6,197.0,226.8
14.10,-9.23,0.46,35,199.6,197.0,226.8
15.40,-9.30,0.33,35,199.6,197.0,226.8
13.32,-9.43,0.01,35,199.6,197.0,226.8
14.18,-9.29,-0.15,35,199.6,197.0,226.8
15.32,-9.25,-0.33,35,199.6,197.0,226.8
13.31,-9.43,-0.59,35,199.6,197.0,226.8
9.47,-6.75,3.56,35,199.6,197.0,226.8
10.00,-6.56,3.51,35,199.6,197.0,226.8
11.07,-6.68,3.66,35,199.6,197.0,226.8
11.59,-6.41,3.61,35,199.6,197.0,226.8
11.57,-8.23,3.75,35,199.6,197.0,226.8
11.54,-7.57,3.49,35,199.6,197.0,226.8
12.20,-7.38,3.46,35,199.6,197.0,226.8
13.04,-7.24,3.47,35,199.6,197.0,226.8
12.82,-9.12,3.53,35,199.6,197.0,226.8
13.68,-8.98,3.50,35,199.6,197.0,226.8
14.83,-8.98,3.53,35,199.6,197.0,226.8
16.16,-8.98,3.58,35,199.6,197.0,226.8
12.96,-9.22,2.95,35,199.6,197.0,226.8
14.01,-9.20,2.94,35,199.6,197.0,226.8
15.21,-9.21,2.94,35,199.6,197.0,226.8
16.51,-9.19,2.95,35,199.6,197.0,226.8
13.23,-9.41,2.40,35,199.6,197.0,226.8
14.02,-9.22,2.31,35,199.6,197.0,226.8
15.21,-9.22,2.28,35,199.6,197.0,226.8
16.60,-9.26,2.25,35,199.6,197.0,226.8
13.28,-9.44,1.80,35,199.6,197.0,226.8
14.05,-9.24,1.69,35,199.6,197.0,226.8
15.22,-9.24,1.62,35,199.6,197.0,226.8
16.62,-9.28,1.56,35,199.6,197.0,226.8
13.30,-9.47,1.20,35,199.6,197.0,226.8
14.03,-9.23,1.08,35,199.6,197.0,226.8
15.27,-9.27,0.98,35,199.6,197.0,226.8
13.27,-9.45,0.61,35,199.6,197.0,226.8
14.05,-9.26,0.46,35,199.6,197.0,226.8
15.24,-9.26,0.32,35,199.6,197.0,226.8
13.29,-9.47,0.01,35,199.6,197.0,226.8
14.12,-9.30,-0.15,35,199.6,197.0,226.8
15.25,-9.27,-0.33,35,199.6,197.0,226.8
13.29,-9.48,-0.59,35,199.6,197.0,226.8
9.41,-6.74,3.54,35,199.6,197.0,226.8
9.96,-6.58,3.51,35,199.6,197.0,226.8
11.06,-6.72,3.66,35,199.6,197.0,226.8
11.60,-6.47,3.62,35,199.6,197.0,226.8
11.56,-8.28,3.75,35,199.6,197.0,226.8
11.53,-7.62,3.50,35,199.6,197.0,226.8
12.18,-7.42,3.46,35,199.6,197.0,226.8
13.01,-7.27,3.46,35,199.6,197.0,226.8
12.77,-9.14,3.52,35,199.6,197.0,226.8
13.64,-9.02,3.50,35,199.6,197.0,226.8
14.65,-8.93,3.49,35,199.6,197.0,226.8
16.03,-8.98,3.56,35,199.6,197.0,226.8
12.96,-9.27,2.96,35,199.6,197.0,226.8
13.89,-9.18,2.92,35,199.6,197.0,226.8
15.09,-9.20,2.93,35,199.6,197.0,226.8
16.44,-9.22,2.94,35,199.6,197.0,226.8
13.19,-9.44,2.40,35,199.6,197.0,226.8
13.94,-9.23,2.30,35,199.6,197.0,226.8
15.04,-9.18,2.26,35,199.6,197.0,226.8
16.40,-9.21,2.23,35,199.6,197.0,226.8
13.25,-9.48,1.80,35,199.6,197.0,226.8
13.87,-9.19,1.67,35,199.6,197.0,226.8
15.09,-9.22,1.61,35,199.6,197.0,226.8
16.51,-9.28,1.55,35,199.6,197.0,226.8
13.29,-9.52,1.21,35,199.6,197.0,226.8
13.95,-9.24,1.07,35,199.6,197.0,226.8
15.11,-9.24,0.97,35,199.6,197.0,226.8
13.26,-9.50,0.61,35,199.6,197.0,226.8
14.02,-9.30,0.46,35,199.6,197.0,226.8
15.18,-9.29,0.32,35,199.6,197.0,226.8
13.29,-9.53,0.01,35,199.6,197.0,226.8
13.92,-9.24,-0.15,35,199.6,197.0,226.8
15.16,-9.28,-0.32,35,199.6,197.0,226.8
13.27,-9.53,-0.59,35,199.6,197.0,226.8
9.40,-6.78,3.54,35,199.6,197.0,226.8
9.94,-6.61,3.51,35,199.6,197.0,226.8
11.02,-6.74,3.66,35,199.6,197.0,226.8
11.60,-6.51,3.63,35,199.6,197.0,226.8
11.55,-8.33,3.76,35,199.6,197.0,226.8
11.53,-7.67,3.50,35,199.6,197.0,226.8
12.18,-7.47,3.47,35,199.6,197.0,226.8
12.99,-7.31,3.47,35,199.6,197.0,226.8
12.77,-9.20,3.53,35,199.6,197.0,226.8
13.63,-9.07,3.50,35,199.6,197.0,226.8
14.56,-8.93,3.48,35,199.6,197.0,226.8
15.92,-8.98,3.54,35,199.6,197.0,226.8
12.98,-9.35,2.97,35,199.6,197.0,226.8
13.75,-9.16,2.90,35,199.6,197.0,226.8
14.96,-9.18,2.91,35,199.6,197.0,226.8
16.41,-9.27,2.94,35,199.6,197.0,226.8
13.04,-9.39,2.37,35,199.6,197.0,226.8
13.85,-9.22,2.29,35,199.6,197.0,226.8
15.03,-9.24,2.26,35,199.6,197.0,226.8
16.34,-9.24,2.23,35,199.6,197.0,226.8
13.20,-9.51,1.80,35,199.6,197.0,226.8
13.86,-9.24,1.68,35,199.6,197.0,226.8
15.03,-9.24,1.61,35,199.6,197.0,226.8
16.27,-9.22,1.53,35,199.6,197.0,226.8
13.31,-9.60,1.21,35,199.6,197.0,226.8
13.83,-9.22,1.07,35,199.6,197.0,226.8
15.02,-9.25,0.96,35,199.6,197.0,226.8
13.28,-9.58,0.61,35,199.6,197.0,226.8
13.92,-9.29,0.46,35,199.6,197.0,226.8
15.06,-9.28,0.32,35,199.6,197.0,226.8
13.26,-9.57,0.01,35,199.6,197.0,226.8
13.83,-9.24,-0.15,35,199.6,197.0,226.8
15.01,-9.25,-0.32,35,199.6,197.0,226.8
13.26,-9.58,-0.59,35,199.6,197.0,226.8
9.38,-6.81,3.54,35,199.6,197.0,226.8
9.93,-6.65,3.51,35,199.6,197.0,226.8
11.00,-6.78,3.66,35,199.6,197.0,226.8
11.60,-6.56,3.64,35,199.6,197.0,226.8
11.58,-8.40,3.77,35,199.6,197.0,226.8
11.56,-7.74,3.52,35,199.6,197.0,226.8
12.13,-7.49,3.46,35,199.6,197.0,226.8
12.97,-7.36,3.47,35,199.6,197.0,226.8
12.73,-9.23,3.53,35,199.6,197.0,226.8
13.64,-9.13,3.51,35,199.6,197.0,226.8
14.48,-8.95,3.47,35,199.6,197.0,226.8
15.80,-8.97,3.52,35,199.6,197.0,226.8
12.94,-9.38,2.97,35,199.6,197.0,226.8
13.66,-9.16,2.89,35,199.6,197.0,226.8
14.87,-9.19,2.90,35,199.6,197.0,226.8
16.21,-9.23,2.91,35,199.6,197.0,226.8
13.01,-9.43,2.37,35,199.6,197.0,226.8
13.67,-9.17,2.27,35,199.6,197.0,226.8
14.95,-9.25,2.25,35,199.6,197.0,226.8
16.20,-9.23,2.21,35,199.6,197.0,226.8
13.19,-9.56,1.80,35,199.6,197.0,226.8
13.78,-9.25,1.67,35,199.6,197.0,226.8
15.01,-9.30,1.61,35,199.6,197.0,226.8
16.20,-9.24,1.53,35,199.6,197.0,226.8
13.28,-9.64,1.21,35,199.6,197.0,226.8
13.75,-9.23,1.06,35,199.6,197.0,226.8
14.95,-9.26,0.96,35,199.6,197.0,226.8
16.18,-9.24,0.84,35,199.6,197.0,226.8
13.25,-9.62,0.61,35,199.6,197.0,226.8
13.79,-9.27,0.46,35,199.6,197.0,226.8
14.89,-9.24,0.32,35,199.6,197.0,226.8
13.25,-9.63,0.01,35,199.6,197.0,226.8
13.82,-9.30,-0.15,35,199.6,197.0,226.8
14.96,-9.29,-0.32,35,199.6,197.0,226.8
13.24,-9.63,-0.59,35,199.6,197.0,226.8
9.36,-6.84,3.54,35,199.6,197.0,226.8
9.91,-6.68,3.51,35,199.6,197.0,226.8
10.91,-6.77,3.63,35,199.6,197.0,226.8
11.59,-6.60,3.64,35,199.6,197.0,226.8
11.55,-8.44,3.77,35,199.6,197.0,226.8
11.55,-7.78,3.52,35,199.6,197.0,226.8
12.14,-7.54,3.47,35,199.6,197.0,226.8
12.94,-7.39,3.47,35,199.6,197.0,226.8
12.67,-9.24,3.52,35,199.6,197.0,226.8
13.60,-9.17,3.51,35,199.6,197.0,226.8
14.43,-8.97,3.46,35,199.6,197.0,226.8
15.65,-8.96,3.49,35,199.6,197.0,226.8
12.92,-9.43,2.97,35,199.6,197.0,226.8
13.62,-9.19,2.88,35,199.6,197.0,226.8
14.82,-9.22,2.89,35,199.6,197.0,226.8
16.14,-9.25,2.90,35,199.6,197.0,226.8
13.11,-9.57,2.40,35,199.6,197.0,226.8
13.63,-9.20,2.27,35,199.6,197.0,226.8
14.71,-9.17,2.22,35,199.6,197.0,226.8
16.12,-9.25,2.20,35,199.6,197.0,226.8
13.18,-9.62,1.80,35,199.6,197.0,226.8
13.72,-9.27,1.67,35,199.6,197.0,226.8
14.80,-9.23,1.59,35,199.6,197.0,226.8
16.03,-9.21,1.51,35,199.6,197.0,226.8
13.31,-9.72,1.22,35,199.6,197.0,226.8
13.66,-9.23,1.06,35,199.6,197.0,226.8
14.85,-9.27,0.96,35,199.6,197.0,226.8
16.15,-9.29,0.84,35,199.6,197.0,226.8
13.24,-9.68,0.61,35,199.6,197.0,226.8
13.66,-9.24,0.45,35,199.6,197.0,226.8
14.81,-9.25,0.32,35,199.6,197.0,226.8
13.29,-9.72,0.01,35,199.6,197.0,226.8
13.67,-9.25,-0.15,35,199.6,197.0,226.8
14.85,-9.29,-0.32,35,199.6,197.0,226.8
13.23,-9.69,-0.59,35,199.6,197.0,226.8
9.33,-6.86,3.54,35,199.6,197.0,226.8
9.88,-6.71,3.51,35,199.6,197.0,226.8
10.89,-6.80,3.63,35,199.6,197.0,226.8
11.60,-6.66,3.65,35,199.6,197.0,226.8
11.55,-8.49,3.78,35,199.6,197.0,226.8
11.53,-7.82,3.53,35,199.6,197.0,226.8
12.08,-7.56,3.46,35,199.6,197.0,226.8
12.92,-7.43,3.47,35,199.6,197.0,226.8
12.63,-9.28,3.51,35,199.6,197.0,226.8
13.55,-9.20,3.50,35,199.6,197.0,226.8
14.28,-8.94,3.43,35,199.6,197.0,226.8
15.52,-8.94,3.47,35,199.6,197.0,226.8
12.94,-9.50,2.98,35,199.6,197.0,226.8
13.56,-9.21,2.88,35,199.6,197.0,226.8
14.67,-9.19,2.87,35,199.6,197.0,226.8
15.91,-9.18,2.87,35,199.6,197.0,226.8
13.18,-9.68,2.42,35,199.6,197.0,226.8
13.54,-9.20,2.26,35,199.6,197.0,226.8
14.64,-9.19,2.21,35,199.6,197.0,226.8
15.99,-9.24,2.19,35,199.6,197.0,226.8
13.22,-9.71,1.81,35,199.6,197.0,226.8
13.52,-9.20,1.65,35,199.6,197.0,226.8
14.67,-9.21,1.58,35,199.6,197.0,226.8
16.01,-9.26,1.51,35,199.6,197.0,226.8
13.28,-9.76,1.22,35,199.6,197.0,226.8
13.61,-9.26,1.06,35,199.6,197.0,226.8
14.71,-9.24,0.95,35,199.6,197.0,226.8
15.98,-9.26,0.83,35,199.6,197.0,226.8
13.32,-9.79,0.61,35,199.6,197.0,226.8
13.54,-9.22,0.45,35,199.6,197.0,226.8
14.71,-9.25,0.31,35,199.6,197.0,226.8
13.31,-9.80,0.01,35,199.6,197.0,226.8
13.60,-9.27,-0.15,35,199.6,197.0,226.8
14.76,-9.29,-0.32,35,199.6,197.0,226.8
13.23,-9.75,-0.59,35,199.6,197.0,226.8
9.29,-6.87,3.53,35,199.6,197.0,226.8
9.85,-6.73,3.51,35,199.6,197.0,226.8
10.86,-6.83,3.63,35,199.6,197.0,226.8
11.59,-6.70,3.65,35,199.6,197.0,226.8
11.53,-8.53,3.78,35,199.6,197.0,226.8
11.52,-7.87,3.53,35,199.6,197.0,226.8
12.08,-7.61,3.46,35,199.6,197.0,226.8
12.90,-7.47,3.47,35,199.6,197.0,226.8
12.63,-9.33,3.52,35,199.6,197.0,226.8
13.41,-9.17,3.47,35,199.6,197.0,226.8
14.21,-8.96,3.42,35,199.6,197.0,226.8
15.41,-8.94,3.45,35,199.6,197.0,226.8
12.95,-9.57,2.99,35,199.6,197.0,226.8
13.49,-9.22,2.87,35,199.6,197.0,226.8
14.60,-9.21,2.86,35,199.6,197.0,226.8
15.82,-9.19,2.85,35,199.6,197.0,226.8
13.06,-9.65,2.40,35,199.6,197.0,226.8
13.45,-9.20,2.25,35,199.6,197.0,226.8
14.61,-9.23,2.21,35,199.6,197.0,226.8
15.95,-9.28,2.19,35,199.6,197.0,226.8
13.22,-9.77,1.82,35,199.6,197.0,226.8
13.44,-9.20,1.64,35,199.6,197.0,226.8
14.58,-9.22,1.57,35,199.6,197.0,226.8
15.86,-9.24,1.50,35,199.6,197.0,226.8
13.28,-9.83,1.22,35,199.6,197.0,226.8
13.48,-9.23,1.05,35,199.6,197.0,226.8
14.69,-9.29,0.95,35,199.6,197.0,226.8
15.87,-9.25,0.83,35,199.6,197.0,226.8
13.28,-9.83,0.61,35,199.6,197.0,226.8
13.51,-9.26,0.45,35,199.6,197.0,226.8
14.64,-9.27,0.31,35,199.6,197.0,226.8
13.29,-9.84,0.01,35,199.6,197.0,226.8
13.49,-9.25,-0.15,35,199.6,197.0,226.8
14.69,-9.31,-0.32,35,199.6,197.0,226.8
13.22,-9.80,-0.59,35,199.6,197.0,226.8
9.25,-6.89,3.53,35,199.6,197.0,226.8
9.84,-6.76,3.51,35,199.6,197.0,226.8
10.82,-6.85,3.63,35,199.6,197.0,226.8
11.61,-6.75,3.66,35,199.6,197.0,226.8
11.50,-8.56,3.78,35,199.6,197.0,226.8
11.54,-7.94,3.54,35,199.6,197.0,226.8
12.10,-7.67,3.48,35,199.6,197.0,226.8
12.88,-7.52,3.47,35,199.6,197.0,226.8
12.61,-9.38,3.52,35,199.6,197.0,226.8
13.15,-9.05,3.41,35,199.6,197.0,226.8
14.16,-8.99,3.41,35,199.6,197.0,226.8
15.29,-8.93,3.43,35,199.6,197.0,226.8
12.97,-9.65,3.00,35,199.6,197.0,226.8
13.21,-9.09,2.81,35,199.6,197.0,226.8
14.41,-9.15,2.83,35,199.6,197.0,226.8
15.76,-9.22,2.85,35,199.6,197.0,226.8
13.15,-9.78,2.42,35,199.6,197.0,226.8
13.32,-9.17,2.23,35,199.6,197.0,226.8
14.49,-9.22,2.20,35,199.6,197.0,226.8
15.71,-9.21,2.16,35,199.6,197.0,226.8
13.24,-9.85,1.83,35,199.6,197.0,226.8
13.41,-9.24,1.64,35,199.6,197.0,226.8
14.49,-9.22,1.57,35,199.6,197.0,226.8
15.81,-9.27,1.50,35,199.6,197.0,226.8
13.26,-9.87,1.22,35,199.6,197.0,226.8
13.38,-9.23,1.04,35,199.6,197.0,226.8
14.46,-9.21,0.94,35,199.6,197.0,226.8
15.72,-9.23,0.82,35,199.6,197.0,226.8
13.29,-9.90,0.62,35,199.6,197.0,226.8
13.39,-9.24,0.45,35,199.6,197.0,226.8
14.46,-9.22,0.31,35,199.6,197.0,226.8
15.78,-9.28,0.16,35,199.6,197.0,226.8
13.30,-9.91,0.01,35,199.6,197.0,226.8
13.42,-9.26,-0.15,35,199.6,197.0,226.8
14.54,-9.28,-0.31,35,199.6,197.0,226.8
13.21,-9.86,-0.59,35,199.6,197.0,226.8
9.22,-6.91,3.52,35,199.6,197.0,226.8
9.87,-6.83,3.53,35,199.6,197.0,226.8
10.80,-6.88,3.62,35,199.6,197.0,226.8
11.59,-6.79,3.66,35,199.6,197.0,226.8
11.48,-8.60,3.78,35,199.6,197.0,226.8
11.55,-8.00,3.55,35,199.6,197.0,226.8
12.04,-7.69,3.47,35,199.6,197.0,226.8
12.86,-7.56,3.47,35,199.6,197.0,226.8
12.61,-9.44,3.53,35,199.6,197.0,226.8
13.09,-9.06,3.40,35,199.6,197.0,226.8
13.97,-8.93,3.38,35,199.6,197.0,226.8
15.15,-8.91,3.41,35,199.6,197.0,226.8
12.95,-9.69,3.00,35,199.6,197.0,226.8
13.19,-9.14,2.82,35,199.6,197.0,226.8
14.36,-9.19,2.82,35,199.6,197.0,226.8
15.66,-9.23,2.84,35,199.6,197.0,226.8
13.04,-9.76,2.41,35,199.6,197.0,226.8
13.30,-9.22,2.23,35,199.6,197.0,226.8
14.38,-9.21,2.19,35,199.6,197.0,226.8
15.65,-9.23,2.15,35,199.6,197.0,226.8
13.26,-9.93,1.83,35,199.6,197.0,226.8
13.34,-9.25,1.63,35,199.6,197.0,226.8
14.38,-9.22,1.56,35,199.6,197.0,226.8
15.63,-9.24,1.48,35,199.6,197.0,226.8
13.26,-9.94,1.22,35,199.6,197.0,226.8
13.35,-9.26,1.04,35,199.6,197.0,226.8
14.39,-9.23,0.93,35,199.6,197.0,226.8
15.68,-9.28,0.82,35,199.6,197.0,226.8
13.29,-9.97,0.62,35,199.6,197.0,226.8
13.36,-9.28,0.45,35,199.6,197.0,226.8
14.36,-9.22,0.31,35,199.6,197.0,226.8
15.73,-9.31,0.16,35,199.6,197.0,226.8
13.29,-9.97,0.01,35,199.6,197.0,226.8
13.36,-9.29,-0.15,35,199.6,197.0,226.8
14.45,-9.28,-0.31,35,199.6,197.0,226.8
13.17,-9.89,-0.59,35,199.6,197.0,226.8
9.23,-6.96,3.53,35,199.6,197.0,226.8
9.85,-6.86,3.53,35,199.6,197.0,226.8
10.70,-6.87,3.60,35,199.6,197.0,226.8
11.58,-6.84,3.67,35,199.6,197.0,226.8
11.45,-8.63,3.78,35,199.6,197.0,226.8
11.52,-8.02,3.55,35,199.6,197.0,226.8
12.02,-7.73,3.47,35,199.6,197.0,226.8
12.85,-7.61,3.47,35,199.6,197.0,226.8
12.57,-9.47,3.53,35,199.6,197.0,226.8
13.03,-9.08,3.39,35,199.6,197.0,226.8
13.88,-8.93,3.36,35,199.6,197.0,226.8
15.05,-8.92,3.39,35,199.6,197.0,226.8
12.92,-9.73,3.00,35,199.6,197.0,226.8
13.15,-9.17,2.81,35,199.6,197.0,226.8
14.30,-9.20,2.82,35,199.6,197.0,226.8
15.47,-9.19,2.81,35,199.6,197.0,226.8
13.12,-9.88,2.43,35,199.6,197.0,226.8
13.28,-9.27,2.23,35,199.6,197.0,226.8
14.29,-9.21,2.18,35,199.6,197.0,226.8
15.56,-9.25,2.15,35,199.6,197.0,226.8
13.33,-9.30,1.64,35,199.6,197.0,226.8
14.22,-9.18,1.54,35,199.6,197.0,226.8
15.53,-9.24,1.48,35,199.6,197.0,226.8
13.21,-9.96,1.22,35,199.6,197.0,226.8
13.34,-9.31,1.04,35,199.6,197.0,226.8
14.33,-9.25,0.93,35,199.6,197.0,226.8
15.48,-9.22,0.81,35,199.6,197.0,226.8
13.27,-10.01,0.62,35,199.6,197.0,226.8
13.33,-9.32,0.45,35,199.6,197.0,226.8
14.32,-9.25,0.31,35,199.6,197.0,226.8
15.64,-9.32,0.16,35,199.6,197.0,226.8
13.27,-10.02,0.01,35,199.6,197.0,226.8
13.31,-9.31,-0.15,35,199.6,197.0,226.8
14.40,-9.31,-0.31,35,199.6,197.0,226.8
13.16,-9.94,-0.59,35,199.6,197.0,226.8
9.19,-6.98,3.53,35,199.6,197.0,226.8
9.78,-6.86,3.51,35,199.6,197.0,226.8
10.53,-6.80,3.55,35,199.6,197.0,226.8
11.59,-6.89,3.68,35,199.6,197.0,226.8
11.30,-8.57,3.74,35,199.6,197.0,226.8
11.50,-8.07,3.55,35,199.6,197.0,226.8
12.00,-7.77,3.47,35,199.6,197.0,226.8
12.84,-7.65,3.47,35,199.6,197.0,226.8
12.54,-9.51,3.53,35,199.6,197.0,226.8
12.92,-9.06,3.37,35,199.6,197.0,226.8
13.84,-8.96,3.36,35,199.6,197.0,226.8
15.04,-8.98,3.39,35,199.6,197.0,226.8
12.90,-9.78,3.00,35,199.6,197.0,226.8
13.09,-9.19,2.81,35,199.6,197.0,226.8
14.26,-9.24,2.82,35,199.6,197.0,226.8
15.40,-9.21,2.80,35,199.6,197.0,226.8
12.94,-9.81,2.40,35,199.6,197.0,226.8
13.26,-9.31,2.23,35,199.6,197.0,226.8
14.18,-9.20,2.17,35,199.6,197.0,226.8
15.46,-9.25,2.14,35,199.6,197.0,226.8
13.33,-9.36,1.64,35,199.6,197.0,226.8
14.21,-9.23,1.55,35,199.6,197.0,226.8
15.43,-9.24,1.47,35,199.6,197.0,226.8
13.28,-9.34,1.04,35,199.6,197.0,226.8
14.18,-9.22,0.92,35,199.6,197.0,226.8
15.44,-9.26,0.81,35,199.6,197.0,226.8
13.30,-9.36,0.45,35,199.6,197.0,226.8
14.28,-9.29,0.31,35,199.6,197.0,226.8
15.46,-9.28,0.16,35,199.6,197.0,226.8
13.29,-9.36,-0.15,35,199.6,197.0,226.8
14.29,-9.30,-0.31,35,199.6,197.0,226.8
13.12,-9.98,-0.59,35,199.6,197.0,226.8
9.18,-7.01,3.53,35,199.6,197.0,226.8
9.80,-6.92,3.52,35,199.6,197.0,226.8
10.46,-6.81,3.53,35,199.6,197.0,226.8
11.61,-6.95,3.69,35,199.6,197.0,226.8
11.16,-8.52,3.70,35,199.6,197.0,226.8
11.51,-8.12,3.56,35,199.6,197.0,226.8
11.97,-7.80,3.47,35,199.6,197.0,226.8
12.83,-7.70,3.48,35,199.6,197.0,226.8
12.52,-9.55,3.53,35,199.6,197.0,226.8
12.88,-9.09,3.37,35,199.6,197.0,226.8
13.80,-9.00,3.36,35,199.6,197.0,226.8
14.94,-8.98,3.38,35,199.6,197.0,226.8
12.89,-9.84,3.01,35,199.6,197.0,226.8
