x,y,z,C,R,G,B
6.61,-1.97,-0.63,26,187.7,216.4,247.4
6.23,-1.61,-0.65,26,187.7,216.4,247.4
6.06,-2.30,-0.71,26,187.7,216.4,247.4
5.85,-1.98,-0.73,26,187.7,216.4,247.4
5.38,-1.61,-0.72,26,187.7,216.4,247.4
5.16,-1.34,-0.74,26,187.7,216.4,247.4
4.87,-1.85,-0.77,26,187.7,216.4,247.4
4.94,-1.88,1.61,26,187.7,216.4,247.4
5.73,-1.94,1.78,26,187.7,216.4,247.4
5.57,-1.65,1.64,26,187.7,216.4,247.4
5.17,-1.33,1.46,26,187.7,216.4,247.4
4.74,-1.80,1.34,26,187.7,216.4,247.4
4.82,-1.63,1.29,26,187.7,216.4,247.4
5.03,-1.50,1.27,26,187.7,216.4,247.4
5.83,-1.50,1.40,26,187.7,216.4,247.4
4.93,-1.87,1.18,26,187.7,216.4,247.4
4.88,-1.65,1.10,26,187.7,216.4,247.4
11.76,-3.50,2.50,26,187.7,216.4,247.4
5.85,-1.51,1.17,26,187.7,216.4,247.4
11.54,-4.39,2.29,26,187.7,216.4,247.4
10.71,-3.63,1.98,26,187.7,216.4,247.4
10.76,-3.21,1.86,26,187.7,216.4,247.4
11.33,-2.94,1.83,26,187.7,216.4,247.4
10.45,-3.97,1.65,26,187.7,216.4,247.4
9.38,-3.18,1.36,26,187.7,216.4,247.4
9.39,-2.80,1.26,26,187.7,216.4,247.4
9.36,-2.43,1.15,26,187.7,216.4,247.4
11.51,-4.38,1.36,26,187.7,216.4,247.4
11.72,-3.98,1.25,26,187.7,216.4,247.4
11.74,-3.51,1.12,26,187.7,216.4,247.4
11.90,-3.09,1.01,26,187.7,216.4,247.4
11.53,-4.39,0.91,26,187.7,216.4,247.4
11.78,-4.00,0.80,26,187.7,216.4,247.4
11.75,-3.52,0.67,26,187.7,216.4,247.4
10.78,-2.81,0.50,26,187.7,216.4,247.4
11.53,-4.40,0.46,26,187.7,216.4,247.4
7.95,-2.70,0.23,26,187.7,216.4,247.4
8.02,-2.41,0.15,26,187.7,216.4,247.4
8.09,-2.11,0.07,26,187.7,216.4,247.4
7.97,-3.04,0.01,26,187.7,216.4,247.4
8.01,-2.73,-0.08,26,187.7,216.4,247.4
8.07,-2.42,-0.15,26,187.7,216.4,247.4
8.10,-2.12,-0.23,26,187.7,216.4,247.4
11.36,-4.34,-0.44,26,187.7,216.4,247.4
9.81,-3.35,-0.47,26,187.7,216.4,247.4
8.09,-2.43,-0.46,26,187.7,216.4,247.4
8.07,-2.11,-0.54,26,187.7,216.4,247.4
7.43,-2.84,-0.58,26,187.7,216.4,247.4
6.98,-2.38,-0.61,26,187.7,216.4,247.4
6.60,-1.99,-0.63,26,187.7,216.4,247.4
6.23,-1.63,-0.65,26,187.7,216.4,247.4
6.05,-2.32,-0.71,26,187.7,216.4,247.4
5.85,-2.00,-0.74,26,187.7,216.4,247.4
5.38,-1.63,-0.72,26,187.7,216.4,247.4
5.16,-1.35,-0.74,26,187.7,216.4,247.4
4.88,-1.87,-0.77,26,187.7,216.4,247.4
4.90,-1.89,1.61,26,187.7,216.4,247.4
5.24,-1.79,1.63,26,187.7,216.4,247.4
5.42,-1.63,1.60,26,187.7,216.4,247.4
5.17,-1.34,1.46,26,187.7,216.4,247.4
4.58,-1.76,1.30,26,187.7,216.4,247.4
4.81,-1.64,1.29,26,187.7,216.4,247.4
5.05,-1.52,1.28,26,187.7,216.4,247.4
5.21,-1.36,1.25,26,187.7,216.4,247.4
4.93,-1.89,1.18,26,187.7,216.4,247.4
6.23,-2.13,1.41,26,187.7,216.4,247.4
11.77,-3.55,2.50,26,187.7,216.4,247.4
5.85,-1.53,1.17,26,187.7,216.4,247.4
7.37,-2.83,1.47,26,187.7,216.4,247.4
11.77,-4.03,2.18,26,187.7,216.4,247.4
11.01,-3.32,1.90,26,187.7,216.4,247.4
11.04,-2.90,1.78,26,187.7,216.4,247.4
10.40,-3.99,1.65,26,187.7,216.4,247.4
9.36,-3.21,1.36,26,187.7,216.4,247.4
9.34,-2.82,1.25,26,187.7,216.4,247.4
9.32,-2.45,1.14,26,187.7,216.4,247.4
9.39,-3.60,1.11,26,187.7,216.4,247.4
11.71,-4.01,1.25,26,187.7,216.4,247.4
11.74,-3.55,1.12,26,187.7,216.4,247.4
11.82,-3.11,1.00,26,187.7,216.4,247.4
11.52,-4.43,0.91,26,187.7,216.4,247.4
11.78,-4.04,0.80,26,187.7,216.4,247.4
11.74,-3.56,0.67,26,187.7,216.4,247.4
10.76,-2.84,0.50,26,187.7,216.4,247.4
11.51,-4.43,0.46,26,187.7,216.4,247.4
11.79,-4.05,0.34,26,187.7,216.4,247.4
8.02,-2.43,0.15,26,187.7,216.4,247.4
8.10,-2.14,0.07,26,187.7,216.4,247.4
7.98,-3.07,0.01,26,187.7,216.4,247.4
11.14,-3.83,-0.11,26,187.7,216.4,247.4
8.08,-2.46,-0.15,26,187.7,216.4,247.4
8.09,-2.14,-0.23,26,187.7,216.4,247.4
11.37,-4.39,-0.44,26,187.7,216.4,247.4
9.84,-3.39,-0.47,26,187.7,216.4,247.4
8.10,-2.46,-0.47,26,187.7,216.4,247.4
8.07,-2.14,-0.54,26,187.7,216.4,247.4
7.42,-2.87,-0.58,26,187.7,216.4,247.4
6.97,-2.40,-0.61,26,187.7,216.4,247.4
6.60,-2.01,-0.63,26,187.7,216.4,247.4
6.24,-1.66,-0.65,26,187.7,216.4,247.4
6.04,-2.34,-0.71,26,187.7,216.4,247.4
5.84,-2.02,-0.74,26,187.7,216.4,247.4
5.38,-1.64,-0.72,26,187.7,216.4,247.4
5.15,-1.37,-0.74,26,187.7,216.4,247.4
4.88,-1.89,1.60,26,187.7,216.4,247.4
5.05,-1.74,1.57,26,187.7,216.4,247.4
5.36,-1.63,1.59,26,187.7,216.4,247.4
5.45,-1.43,1.54,26,187.7,216.4,247.4
4.78,-1.85,1.35,26,187.7,216.4,247.4
4.81,-1.66,1.29,26,187.7,216.4,247.4
5.03,-1.53,1.28,26,187.7,216.4,247.4
5.05,-1.33,1.21,26,187.7,216.4,247.4
4.93,-1.91,1.18,26,187.7,216.4,247.4
6.21,-2.14,1.40,26,187.7,216.4,247.4
11.76,-3.58,2.50,26,187.7,216.4,247.4
5.79,-1.53,1.16,26,187.7,216.4,247.4
7.37,-2.86,1.47,26,187.7,216.4,247.4
11.77,-4.07,2.18,26,187.7,216.4,247.4
11.48,-3.50,1.99,26,187.7,216.4,247.4
11.35,-3.02,1.83,26,187.7,216.4,247.4
10.45,-4.05,1.65,26,187.7,216.4,247.4
9.37,-3.24,1.37,26,187.7,216.4,247.4
9.36,-2.86,1.25,26,187.7,216.4,247.4
9.30,-2.48,1.14,26,187.7,216.4,247.4
9.38,-3.63,1.11,26,187.7,216.4,247.4
11.71,-4.06,1.25,26,187.7,216.4,247.4
11.76,-3.60,1.12,26,187.7,216.4,247.4
11.87,-3.17,1.00,26,187.7,216.4,247.4
11.49,-4.46,0.91,26,187.7,216.4,247.4
11.78,-4.08,0.80,26,187.7,216.4,247.4
11.76,-3.60,0.67,26,187.7,216.4,247.4
11.72,-3.13,0.55,26,187.7,216.4,247.4
11.49,-4.46,0.46,26,187.7,216.4,247.4
11.80,-4.09,0.34,26,187.7,216.4,247.4
8.02,-2.46,0.15,26,187.7,216.4,247.4
8.09,-2.16,0.07,26,187.7,216.4,247.4
7.95,-3.09,0.01,26,187.7,216.4,247.4
11.16,-3.88,-0.11,26,187.7,216.4,247.4
8.09,-2.48,-0.15,26,187.7,216.4,247.4
8.09,-2.17,-0.23,26,187.7,216.4,247.4
11.38,-4.43,-0.44,26,187.7,216.4,247.4
9.88,-3.43,-0.47,26,187.7,216.4,247.4
8.09,-2.49,-0.47,26,187.7,216.4,247.4
8.06,-2.16,-0.54,26,187.7,216.4,247.4
7.41,-2.89,-0.58,26,187.7,216.4,247.4
6.96,-2.43,-0.61,26,187.7,216.4,247.4
6.59,-2.03,-0.63,26,187.7,216.4,247.4
6.24,-1.68,-0.66,26,187.7,216.4,247.4
6.04,-2.36,-0.71,26,187.7,216.4,247.4
5.84,-2.04,-0.74,26,187.7,216.4,247.4
5.37,-1.66,-0.72,26,187.7,216.4,247.4
5.15,-1.39,-0.74,26,187.7,216.4,247.4
4.88,-1.91,1.60,26,187.7,216.4,247.4
5.05,-1.76,1.57,26,187.7,216.4,247.4
5.35,-1.64,1.58,26,187.7,216.4,247.4
5.65,-1.50,1.59,26,187.7,216.4,247.4
5.18,-2.03,1.47,26,187.7,216.4,247.4
5.01,-1.75,1.34,26,187.7,216.4,247.4
5.00,-1.54,1.27,26,187.7,216.4,247.4
5.05,-1.35,1.22,26,187.7,216.4,247.4
4.86,-1.90,1.17,26,187.7,216.4,247.4
5.62,-1.96,1.27,26,187.7,216.4,247.4
11.75,-3.62,2.50,26,187.7,216.4,247.4
5.72,-1.53,1.15,26,187.7,216.4,247.4
7.42,-2.90,1.48,26,187.7,216.4,247.4
11.76,-4.10,2.19,26,187.7,216.4,247.4
11.41,-3.52,1.98,26,187.7,216.4,247.4
11.11,-2.99,1.80,26,187.7,216.4,247.4
10.39,-4.06,1.65,26,187.7,216.4,247.4
9.38,-3.28,1.37,26,187.7,216.4,247.4
9.33,-2.88,1.25,26,187.7,216.4,247.4
9.35,-2.52,1.15,26,187.7,216.4,247.4
9.39,-3.67,1.11,26,187.7,216.4,247.4
11.76,-4.11,1.25,26,187.7,216.4,247.4
11.74,-3.63,1.12,26,187.7,216.4,247.4
11.84,-3.20,1.00,26,187.7,216.4,247.4
11.48,-4.49,0.91,26,187.7,216.4,247.4
11.78,-4.12,0.80,26,187.7,216.4,247.4
11.79,-3.65,0.67,26,187.7,216.4,247.4
11.86,-3.21,0.56,26,187.7,216.4,247.4
11.48,-4.50,0.46,26,187.7,216.4,247.4
11.79,-4.13,0.34,26,187.7,216.4,247.4
8.04,-2.49,0.15,26,187.7,216.4,247.4
8.11,-2.19,0.07,26,187.7,216.4,247.4
7.97,-3.12,0.01,26,187.7,216.4,247.4
11.16,-3.91,-0.11,26,187.7,216.4,247.4
8.09,-2.51,-0.15,26,187.7,216.4,247.4
8.09,-2.20,-0.23,26,187.7,216.4,247.4
11.43,-4.49,-0.44,26,187.7,216.4,247.4
9.84,-3.46,-0.47,26,187.7,216.4,247.4
8.09,-2.52,-0.47,26,187.7,216.4,247.4
8.05,-2.19,-0.54,26,187.7,216.4,247.4
7.40,-2.91,-0.58,26,187.7,216.4,247.4
6.96,-2.45,-0.61,26,187.7,216.4,247.4
6.59,-2.05,-0.63,26,187.7,216.4,247.4
6.23,-1.69,-0.65,26,187.7,216.4,247.4
6.03,-2.38,-0.71,26,187.7,216.4,247.4
5.84,-2.06,-0.74,26,187.7,216.4,247.4
5.36,-1.67,-0.72,26,187.7,216.4,247.4
5.15,-1.40,-0.74,26,187.7,216.4,247.4
4.87,-1.92,-0.77,26,187.7,216.4,247.4
4.87,-1.92,1.60,26,187.7,216.4,247.4
5.04,-1.78,1.57,26,187.7,216.4,247.4
5.34,-1.66,1.58,26,187.7,216.4,247.4
5.69,-1.53,1.61,26,187.7,216.4,247.4
5.16,-2.04,1.46,26,187.7,216.4,247.4
5.17,-1.82,1.39,26,187.7,216.4,247.4
4.99,-1.55,1.27,26,187.7,216.4,247.4
4.98,-1.35,1.20,26,187.7,216.4,247.4
4.78,-1.89,1.15,26,187.7,216.4,247.4
5.60,-1.97,1.27,26,187.7,216.4,247.4
11.75,-3.66,2.51,26,187.7,216.4,247.4
5.75,-1.56,1.15,26,187.7,216.4,247.4
7.41,-2.92,1.48,26,187.7,216.4,247.4
11.75,-4.14,2.19,26,187.7,216.4,247.4
11.46,-3.57,1.99,26,187.7,216.4,247.4
11.09,-3.02,1.79,26,187.7,216.4,247.4
10.42,-4.11,1.65,26,187.7,216.4,247.4
9.39,-3.31,1.37,26,187.7,216.4,247.4
9.35,-2.92,1.26,26,187.7,216.4,247.4
9.33,-2.54,1.15,26,187.7,216.4,247.4
9.37,-3.70,1.11,26,187.7,216.4,247.4
11.77,-4.16,1.26,26,187.7,216.4,247.4
11.75,-3.67,1.12,26,187.7,216.4,247.4
11.85,-3.24,1.00,26,187.7,216.4,247.4
11.47,-4.53,0.91,26,187.7,216.4,247.4
11.79,-4.17,0.80,26,187.7,216.4,247.4
11.79,-3.69,0.68,26,187.7,216.4,247.4
11.84,-3.24,0.56,26,187.7,216.4,247.4
11.48,-4.54,0.46,26,187.7,216.4,247.4
11.78,-4.17,0.34,26,187.7,216.4,247.4
8.03,-2.52,0.15,26,187.7,216.4,247.4
8.10,-2.22,0.07,26,187.7,216.4,247.4
7.96,-3.15,0.01,26,187.7,216.4,247.4
11.15,-3.95,-0.11,26,187.7,216.4,247.4
8.10,-2.54,-0.16,26,187.7,216.4,247.4
8.08,-2.22,-0.23,26,187.7,216.4,247.4
11.39,-4.51,-0.44,26,187.7,216.4,247.4
9.84,-3.49,-0.47,26,187.7,216.4,247.4
8.09,-2.54,-0.47,26,187.7,216.4,247.4
8.05,-2.21,-0.54,26,187.7,216.4,247.4
7.40,-2.93,-0.58,26,187.7,216.4,247.4
6.96,-2.47,-0.61,26,187.7,216.4,247.4
6.58,-2.07,-0.63,26,187.7,216.4,247.4
6.25,-1.72,-0.66,26,187.7,216.4,247.4
6.03,-2.40,-0.71,26,187.7,216.4,247.4
5.84,-2.08,-0.74,26,187.7,216.4,247.4
5.36,-1.69,-0.72,26,187.7,216.4,247.4
5.15,-1.42,-0.74,26,187.7,216.4,247.4
4.86,-1.94,1.60,26,187.7,216.4,247.4
5.04,-1.79,1.57,26,187.7,216.4,247.4
5.34,-1.67,1.59,26,187.7,216.4,247.4
5.86,-1.60,1.66,26,187.7,216.4,247.4
5.13,-2.04,1.46,26,187.7,216.4,247.4
4.93,-1.75,1.32,26,187.7,216.4,247.4
4.97,-1.56,1.26,26,187.7,216.4,247.4
4.95,-1.36,1.19,26,187.7,216.4,247.4
5.54,-2.20,1.34,26,187.7,216.4,247.4
5.72,-2.03,1.30,26,187.7,216.4,247.4
11.75,-3.70,2.51,26,187.7,216.4,247.4
6.28,-1.73,1.26,26,187.7,216.4,247.4
7.42,-2.95,1.48,26,187.7,216.4,247.4
10.19,-3.62,1.90,26,187.7,216.4,247.4
11.43,-3.60,1.99,26,187.7,216.4,247.4
11.12,-3.06,1.80,26,187.7,216.4,247.4
10.35,-4.12,1.64,26,187.7,216.4,247.4
9.38,-3.34,1.37,26,187.7,216.4,247.4
9.33,-2.94,1.25,26,187.7,216.4,247.4
9.31,-2.57,1.15,26,187.7,216.4,247.4
9.37,-3.73,1.12,26,187.7,216.4,247.4
11.77,-4.20,1.26,26,187.7,216.4,247.4
11.76,-3.72,1.13,26,187.7,216.4,247.4
11.82,-3.27,1.00,26,187.7,216.4,247.4
11.46,-4.57,0.91,26,187.7,216.4,247.4
11.79,-4.21,0.80,26,187.7,216.4,247.4
11.81,-3.73,0.68,26,187.7,216.4,247.4
11.79,-3.27,0.55,26,187.7,216.4,247.4
11.48,-4.58,0.46,26,187.7,216.4,247.4
11.77,-4.21,0.34,26,187.7,216.4,247.4
8.03,-2.54,0.15,26,187.7,216.4,247.4
8.10,-2.25,0.07,26,187.7,216.4,247.4
7.96,-3.18,0.01,26,187.7,216.4,247.4
11.14,-3.98,-0.11,26,187.7,216.4,247.4
8.10,-2.57,-0.16,26,187.7,216.4,247.4
8.07,-2.24,-0.23,26,187.7,216.4,247.4
11.38,-4.55,-0.44,26,187.7,216.4,247.4
9.86,-3.53,-0.47,26,187.7,216.4,247.4
8.09,-2.57,-0.47,26,187.7,216.4,247.4
8.04,-2.24,-0.54,26,187.7,216.4,247.4
7.41,-2.97,-0.58,26,187.7,216.4,247.4
6.94,-2.49,-0.61,26,187.7,216.4,247.4
6.57,-2.09,-0.63,26,187.7,216.4,247.4
6.24,-1.74,-0.66,26,187.7,216.4,247.4
6.02,-2.42,-0.71,26,187.7,216.4,247.4
5.84,-2.10,-0.74,26,187.7,216.4,247.4
5.36,-1.71,-0.72,26,187.7,216.4,247.4
5.15,-1.44,-0.74,26,187.7,216.4,247.4
4.86,-1.95,1.60,26,187.7,216.4,247.4
5.00,-1.80,1.56,26,187.7,216.4,247.4
5.33,-1.69,1.58,26,187.7,216.4,247.4
5.87,-1.62,1.66,26,187.7,216.4,247.4
4.80,-1.93,1.37,26,187.7,216.4,247.4
5.20,-1.87,1.40,26,187.7,216.4,247.4
5.00,-1.59,1.27,26,187.7,216.4,247.4
4.95,-1.37,1.19,26,187.7,216.4,247.4
5.78,-2.32,1.40,26,187.7,216.4,247.4
6.41,-2.30,1.46,26,187.7,216.4,247.4
11.74,-3.73,2.51,26,187.7,216.4,247.4
6.36,-1.77,1.28,26,187.7,216.4,247.4
5.47,-2.20,1.09,26,187.7,216.4,247.4
11.74,-4.22,2.19,26,187.7,216.4,247.4
11.44,-3.64,1.99,26,187.7,216.4,247.4
11.12,-3.10,1.80,26,187.7,216.4,247.4
10.37,-4.16,1.65,26,187.7,216.4,247.4
9.39,-3.38,1.38,26,187.7,216.4,247.4
9.34,-2.98,1.26,26,187.7,216.4,247.4
9.32,-2.60,1.15,26,187.7,216.4,247.4
9.37,-3.76,1.12,26,187.7,216.4,247.4
11.77,-4.24,1.26,26,187.7,216.4,247.4
11.76,-3.75,1.13,26,187.7,216.4,247.4
11.79,-3.30,1.00,26,187.7,216.4,247.4
11.44,-4.60,0.91,26,187.7,216.4,247.4
11.79,-4.25,0.80,26,187.7,216.4,247.4
11.79,-3.77,0.68,26,187.7,216.4,247.4
10.60,-2.97,0.50,26,187.7,216.4,247.4
11.48,-4.62,0.46,26,187.7,216.4,247.4
11.76,-4.25,0.34,26,187.7,216.4,247.4
8.04,-2.57,0.15,26,187.7,216.4,247.4
8.10,-2.27,0.07,26,187.7,216.4,247.4
7.97,-3.21,0.01,26,187.7,216.4,247.4
11.15,-4.03,-0.11,26,187.7,216.4,247.4
8.10,-2.60,-0.16,26,187.7,216.4,247.4
8.07,-2.27,-0.23,26,187.7,216.4,247.4
11.37,-4.58,-0.44,26,187.7,216.4,247.4
9.88,-3.57,-0.48,26,187.7,216.4,247.4
8.09,-2.60,-0.47,26,187.7,216.4,247.4
8.05,-2.27,-0.54,26,187.7,216.4,247.4
7.38,-2.98,-0.58,26,187.7,216.4,247.4
6.94,-2.51,-0.61,26,187.7,216.4,247.4
6.57,-2.11,-0.63,26,187.7,216.4,247.4
6.24,-1.76,-0.66,26,187.7,216.4,247.4
6.01,-2.43,-0.71,26,187.7,216.4,247.4
5.82,-2.11,-0.74,26,187.7,216.4,247.4
5.36,-1.72,-0.72,26,187.7,216.4,247.4
5.16,-1.46,-0.74,26,187.7,216.4,247.4
6.80,-2.76,2.24,26,187.7,216.4,247.4
4.95,-1.79,1.55,26,187.7,216.4,247.4
5.31,-1.70,1.58,26,187.7,216.4,247.4
6.09,-1.70,1.72,26,187.7,216.4,247.4
4.80,-1.94,1.37,26,187.7,216.4,247.4
5.20,-1.89,1.40,26,187.7,216.4,247.4
5.08,-1.63,1.29,26,187.7,216.4,247.4
4.94,-1.39,1.19,26,187.7,216.4,247.4
5.77,-2.34,1.40,26,187.7,216.4,247.4
5.10,-1.85,1.16,26,187.7,216.4,247.4
5.05,-1.62,1.08,26,187.7,216.4,247.4
6.35,-1.79,1.28,26,187.7,216.4,247.4
5.46,-2.21,1.09,26,187.7,216.4,247.4
11.78,-4.27,2.20,26,187.7,216.4,247.4
11.47,-3.69,2.00,26,187.7,216.4,247.4
11.13,-3.14,1.80,26,187.7,216.4,247.4
11.43,-4.63,1.82,26,187.7,216.4,247.4
9.42,-3.42,1.38,26,187.7,216.4,247.4
9.33,-3.01,1.26,26,187.7,216.4,247.4
9.31,-2.63,1.15,26,187.7,216.4,247.4
11.42,-4.63,1.36,26,187.7,216.4,247.4
11.76,-4.28,1.26,26,187.7,216.4,247.4
11.76,-3.79,1.13,26,187.7,216.4,247.4
11.77,-3.33,1.00,26,187.7,216.4,247.4
11.43,-4.64,0.91,26,187.7,216.4,247.4
11.80,-4.29,0.81,26,187.7,216.4,247.4
11.79,-3.81,0.68,26,187.7,216.4,247.4
10.58,-3.00,0.50,26,187.7,216.4,247.4
11.50,-4.67,0.46,26,187.7,216.4,247.4
11.77,-4.29,0.35,26,187.7,216.4,247.4
8.02,-2.60,0.15,26,187.7,216.4,247.4
8.09,-2.30,0.07,26,187.7,216.4,247.4
7.99,-3.25,0.01,26,187.7,216.4,247.4
11.13,-4.06,-0.11,26,187.7,216.4,247.4
8.10,-2.62,-0.16,26,187.7,216.4,247.4
8.08,-2.30,-0.23,26,187.7,216.4,247.4
11.32,-4.61,-0.44,26,187.7,216.4,247.4
9.88,-3.61,-0.48,26,187.7,216.4,247.4
8.09,-2.62,-0.47,26,187.7,216.4,247.4
8.05,-2.29,-0.54,26,187.7,216.4,247.4
7.39,-3.01,-0.58,26,187.7,216.4,247.4
6.94,-2.54,-0.61,26,187.7,216.4,247.4
6.58,-2.14,-0.63,26,187.7,216.4,247.4
6.24,-1.78,-0.66,26,187.7,216.4,247.4
6.01,-2.45,-0.71,26,187.7,216.4,247.4
5.82,-2.13,-0.74,26,187.7,216.4,247.4
5.35,-1.74,-0.72,26,187.7,216.4,247.4
5.15,-1.47,-0.74,26,187.7,216.4,247.4
6.93,-2.84,2.29,26,187.7,216.4,247.4
4.93,-1.80,1.54,26,187.7,216.4,247.4
5.75,-1.86,1.71,26,187.7,216.4,247.4
6.80,-1.92,1.93,26,187.7,216.4,247.4
4.80,-1.96,1.37,26,187.7,216.4,247.4
5.19,-1.90,1.40,26,187.7,216.4,247.4
5.08,-1.65,1.30,26,187.7,216.4,247.4
4.95,-1.40,1.20,26,187.7,216.4,247.4
5.76,-2.35,1.39,26,187.7,216.4,247.4
5.34,-1.95,1.21,26,187.7,216.4,247.4
5.03,-1.63,1.08,26,187.7,216.4,247.4
6.20,-1.76,1.25,26,187.7,216.4,247.4
5.43,-2.22,1.09,26,187.7,216.4,247.4
11.79,-4.32,2.20,26,187.7,216.4,247.4
11.40,-3.71,1.99,26,187.7,216.4,247.4
11.13,-3.18,1.81,26,187.7,216.4,247.4
11.42,-4.67,1.82,26,187.7,216.4,247.4
9.44,-3.46,1.39,26,187.7,216.4,247.4
9.32,-3.04,1.26,26,187.7,216.4,247.4
9.33,-2.67,1.15,26,187.7,216.4,247.4
9.37,-3.83,1.12,26,187.7,216.4,247.4
11.75,-4.31,1.26,26,187.7,216.4,247.4
11.75,-3.83,1.13,26,187.7,216.4,247.4
11.76,-3.37,1.00,26,187.7,216.4,247.4
11.44,-4.68,0.91,26,187.7,216.4,247.4
11.77,-4.32,0.80,26,187.7,216.4,247.4
11.78,-3.85,0.68,26,187.7,216.4,247.4
11.75,-3.37,0.55,26,187.7,216.4,247.4
11.50,-4.71,0.46,26,187.7,216.4,247.4
11.79,-4.33,0.35,26,187.7,216.4,247.4
8.04,-2.63,0.15,26,187.7,216.4,247.4
8.09,-2.32,0.07,26,187.7,216.4,247.4
8.01,-3.29,0.01,26,187.7,216.4,247.4
11.62,-4.28,-0.11,26,187.7,216.4,247.4
8.09,-2.65,-0.16,26,187.7,216.4,247.4
8.08,-2.33,-0.23,26,187.7,216.4,247.4
11.32,-4.65,-0.44,26,187.7,216.4,247.4
9.87,-3.64,-0.48,26,187.7,216.4,247.4
8.09,-2.65,-0.47,26,187.7,216.4,247.4
8.06,-2.32,-0.54,26,187.7,216.4,247.4
7.39,-3.04,-0.58,26,187.7,216.4,247.4
6.93,-2.56,-0.61,26,187.7,216.4,247.4
6.57,-2.16,-0.63,26,187.7,216.4,247.4
6.25,-1.80,-0.66,26,187.7,216.4,247.4
6.00,-2.47,-0.71,26,187.7,216.4,247.4
5.82,-2.15,-0.74,26,187.7,216.4,247.4
5.36,-1.76,-0.73,26,187.7,216.4,247.4
5.15,-1.49,-0.74,26,187.7,216.4,247.4
6.77,-2.80,2.24,26,187.7,216.4,247.4
5.14,-1.90,1.61,26,187.7,216.4,247.4
5.70,-1.86,1.70,26,187.7,216.4,247.4
6.78,-1.94,1.92,26,187.7,216.4,247.4
4.82,-1.99,1.38,26,187.7,216.4,247.4
5.18,-1.91,1.40,26,187.7,216.4,247.4
5.08,-1.66,1.30,26,187.7,216.4,247.4
4.98,-1.43,1.20,26,187.7,216.4,247.4
6.14,-2.53,1.49,26,187.7,216.4,247.4
4.83,-1.78,1.10,26,187.7,216.4,247.4
5.05,-1.66,1.08,26,187.7,216.4,247.4
6.19,-1.78,1.25,26,187.7,216.4,247.4
5.42,-2.23,1.09,26,187.7,216.4,247.4
11.79,-4.36,2.21,26,187.7,216.4,247.4
11.42,-3.75,1.99,26,187.7,216.4,247.4
11.08,-3.20,1.80,26,187.7,216.4,247.4
11.43,-4.71,1.83,26,187.7,216.4,247.4
9.39,-3.48,1.38,26,187.7,216.4,247.4
9.35,-3.08,1.26,26,187.7,216.4,247.4
9.36,-2.71,1.15,26,187.7,216.4,247.4
9.38,-3.87,1.12,26,187.7,216.4,247.4
11.75,-4.35,1.26,26,187.7,216.4,247.4
11.76,-3.87,1.13,26,187.7,216.4,247.4
11.77,-3.41,1.00,26,187.7,216.4,247.4
11.44,-4.72,0.91,26,187.7,216.4,247.4
11.77,-4.36,0.81,26,187.7,216.4,247.4
11.78,-3.89,0.68,26,187.7,216.4,247.4
11.78,-3.42,0.55,26,187.7,216.4,247.4
11.49,-4.75,0.46,26,187.7,216.4,247.4
11.76,-4.36,0.35,26,187.7,216.4,247.4
8.01,-2.65,0.15,26,187.7,216.4,247.4
8.08,-2.35,0.07,26,187.7,216.4,247.4
11.50,-4.76,0.01,26,187.7,216.4,247.4
11.79,-4.38,-0.11,26,187.7,216.4,247.4
8.09,-2.68,-0.16,26,187.7,216.4,247.4
8.08,-2.35,-0.23,26,187.7,216.4,247.4
11.32,-4.69,-0.44,26,187.7,216.4,247.4
9.86,-3.67,-0.48,26,187.7,216.4,247.4
8.09,-2.68,-0.47,26,187.7,216.4,247.4
8.06,-2.35,-0.54,26,187.7,216.4,247.4
7.37,-3.06,-0.58,26,187.7,216.4,247.4
6.93,-2.58,-0.61,26,187.7,216.4,247.4
6.56,-2.18,-0.63,26,187.7,216.4,247.4
6.26,-1.83,-0.66,26,187.7,216.4,247.4
6.01,-2.50,-0.71,26,187.7,216.4,247.4
5.80,-2.16,-0.74,26,187.7,216.4,247.4
5.36,-1.78,-0.73,26,187.7,216.4,247.4
5.14,-1.50,-0.74,26,187.7,216.4,247.4
5.35,-2.23,1.77,26,187.7,216.4,247.4
4.90,-1.83,1.54,26,187.7,216.4,247.4
5.30,-1.75,1.58,26,187.7,216.4,247.4
5.41,-1.56,1.54,26,187.7,216.4,247.4
5.02,-2.09,1.43,26,187.7,216.4,247.4
5.15,-1.92,1.39,26,187.7,216.4,247.4
5.03,-1.67,1.29,26,187.7,216.4,247.4
4.99,-1.45,1.21,26,187.7,216.4,247.4
5.39,-2.24,1.31,26,187.7,216.4,247.4
4.80,-1.79,1.10,26,187.7,216.4,247.4
5.06,-1.68,1.09,26,187.7,216.4,247.4
6.18,-1.80,1.25,26,187.7,216.4,247.4
5.41,-2.25,1.09,26,187.7,216.4,247.4
11.78,-4.40,2.21,26,187.7,216.4,247.4
11.40,-3.79,1.99,26,187.7,216.4,247.4
11.10,-3.24,1.80,26,187.7,216.4,247.4
11.45,-4.76,1.83,26,187.7,216.4,247.4
9.39,-3.51,1.38,26,187.7,216.4,247.4
9.33,-3.10,1.26,26,187.7,216.4,247.4
9.38,-2.74,1.16,26,187.7,216.4,247.4
9.36,-3.89,1.12,26,187.7,216.4,247.4
11.68,-4.37,1.26,26,187.7,216.4,247.4
11.76,-3.91,1.13,26,187.7,216.4,247.4
